full_address,lon,lat
"43 Alva Place, Abbeyhill, Edinburgh, EH7 5AX",-3.1703762,55.957694
"55 East London Street, Broughton, Edinburgh, EH7 4BW",-3.1886651,55.9595556
"360 Colinton Mains Road, Firrhill, Edinburgh, EH13 9BS",-3.2291203,55.9073614
"1 Gordon Terrace, Mayfield, Edinburgh, EH16 5QH",-3.1674246999999998,55.9255489
"27a Mayfield Gardens, Prestonfield, Edinburgh, EH9 2BX",-3.1722204,55.9322644
"11 Morningside Gardens, Morningside, Edinburgh, EH10 5LA",-3.2217884,55.9227073
"3f1 B, 26 Promenade, Portobello East, Edinburgh, EH15 1HH",-3.118344,55.955339
"Flat 7, 5 Arneil Place, Royston, Edinburgh, EH5 2GT",-3.236777,55.9715638
"Gf, 2 Northumberland Place, New Town, Edinburgh, EH3 6LQ",-3.1956766,55.9573525
"1f3, 12 Springvalley Terrace, Morningside, Edinburgh, EH10 4QA",-3.2113423,55.9294017
"29 Seaview Terrace, Joppa, Edinburgh, EH15 2HD",-3.090534,55.9484178
"81 Bonaly Rise, Colinton, Edinburgh, EH13 0QU",-3.253449036987015,55.89907885
"Flat 6, 6 Fox Street, South Leith, Edinburgh, EH6 7HN",-3.1620712,55.9741049
"29 Eildon Street, Warriston, Edinburgh, EH3 5JX",-3.2002862,55.9669359
"3f1, 19 Portland Place, North Leith, Edinburgh, EH6 6LA",-3.1807815,55.9781264
"3f2, 19 Dalziel Place, Broughton, Edinburgh, EH7 5TP",-3.161215,55.9564659
"53 Damselfly Road, Hyvots Bank, Edinburgh, EH17 8XG",-3.1441548,55.895513
"177 Drum Brae Drive, Clerwood, Edinburgh, EH4 7SN",-3.294028850000003,55.954317700000004
"1b William Street South East Lane, New Town, Edinburgh, EH3 7NJ",-3.212233,55.9491904
"21 King's Stables Lane, Old Town, Edinburgh, EH1 2LQ",-3.2009373,55.9470724
"3 Rintoul Place, Stockbridge, Edinburgh, EH3 5JF",-3.210133,55.9612606
"Flat 10, 7 Portland Gardens, Newhaven, Edinburgh, EH6 6NQ",-3.1804534,55.9792482
"Pf1, 23 Brunswick Street, Hillside, Edinburgh, EH7 5JB",-3.1798954999999998,55.9591624
"33 Alva Street, Edinburgh, EH2 4PS",-3.2111771,55.9498101
"2f3, 6 Chalmers Buildings, Fountainbridge, Edinburgh, EH3 9QF",-3.2073248,55.9439194
"12 Merchiston Place, Merchiston, Edinburgh, EH10 4NR",-3.2110118,55.9352854
"3f2, 113 Pitt Street, Bonnington, Edinburgh, EH6 4DE",-3.1846385,55.9735952
"2f3, 26 Yeaman Place, Polwarth, Edinburgh, EH11 1BU",-3.2187986,55.9391809
"9a Union Street, Broughton, Edinburgh, EH1 3LT",-3.1857391,55.9578992
"2 East Hermitage Place, Lochend, Edinburgh, EH6 8AA",-3.163477,55.9693022
"3f3, 30 Sloan Street, Leith, Edinburgh, EH6 8PH",-3.1732333,55.9651914
"44 East Claremont Street, Broughton, Edinburgh, EH7 4JR",-3.1917014,55.9621984
"Flat 5, 2 Wintermill Square, Bonnington, Edinburgh, EH6 5QP",-3.1864535,55.9715739
"Flat 3, 70 Slateford Road, Slateford, Edinburgh, EH11 1QX",-3.2344956,55.9337609
"Flat 3, 10 Calder Gardens, Calders, Edinburgh, EH11 4JD",-3.292452,55.9206838
"Flat 3, 184 Causewayside, Sciennes, Edinburgh, EH9 1PN",-3.1798436,55.9356012
"42a Palmerston Place, New Town, Edinburgh, EH12 5BJ",-3.2180886,55.9488807
"Flat 7, 100 Holyrood Road, Old Town, Edinburgh, EH8 8AJ",-3.178534,55.9498447
"1f2, 55 Cumberland Street, Stockbridge, Edinburgh, EH3 6RA",-3.2012227,55.958322
"Flat 7, 16 Yardheads, North Leith, Edinburgh, EH6 6BU",-3.1749734,55.9730104
"1f, 120 Rose Street South Lane, New Town, Edinburgh, EH2 4BB",-3.2037905,55.9514419
"504a Lanark Road, Woodhall, Juniper Green, EH14 5DH",-3.2828246,55.9046124
"111 Pitt Street, Bonnington, Edinburgh, EH6 4DE",-3.1846975,55.9735866
"2f1, 30 Firrhill Drive, Firrhill, Edinburgh, EH13 9ET",-3.2233583,55.9127164
"Flat 46, 39 Pilrig Heights, Pilrig, Edinburgh, EH6 5FD",-3.1859657,55.9659602
"1 Craw Yard Place, South Gyle, Edinburgh, EH12 9LQ",-3.3009722999999997,55.9325567
"28 Corstorphine Road, Murrayfield, Edinburgh, EH12 6HP",-3.2465416,55.9452629
"10 Dean Path Buildings, Dean, Edinburgh, EH4 3AZ",-3.2178632,55.9525747
"2f1, 80 Montpelier Park, Bruntsfield, Edinburgh, EH10 4NG",-3.2125636,55.9376677
"5 Mcdonald Road, Broughton, Edinburgh, EH7 4LX",-3.1810544,55.9616282
"Flat 5, 9 Murano Place, Leith, Edinburgh, EH7 5HH",-3.1782975,55.9620543
"1f2, 228 Easter Road, Leith, Edinburgh, EH6 8LE",-3.1707514,55.962741
"Flat 2, 18 St John's Hill, Dumbiedykes, Edinburgh, EH8 9UQ",-3.1813487,55.9486216
"Flat 2, 5 West Pilton Avenue, Pilton, Edinburgh, EH4 4BT",-3.2434818,55.969621599999996
"Flat 4, 2 Castle Street, New Town, Edinburgh, EH2 3AT",-3.2030644,55.9511923
"Gf, 15 Gloucester Place, Stockbridge, Edinburgh, EH3 6EE",-3.2072701,55.9563738
"29 Kilmaurs Road, Prestonfield, Edinburgh, EH16 5DB",-3.1658269,55.9345898
"2f1, 9 William Street, New Town, Edinburgh, EH3 7NG",-3.2118766,55.9496362
"33 Moira Terrace, Craigentinny, Edinburgh, EH7 6TD",-3.1357125,55.9564366
"7 Minto Street, Newington, Edinburgh, EH9 1RG",-3.1766463,55.9364573
"Flat 1, 38 Niddry Street, Old Town, Edinburgh, EH1 1LG",-3.1866435,55.9492345
"2f2, 16 Grove Street, Fountainbridge, Edinburgh, EH3 8BB",-3.2126982,55.9453882
"Flat 5, 20 Parkside Terrace, St Leonards, Edinburgh, EH16 5XW",-3.1755704,55.9414208
"Pf1, 6 Meadowbank, Abbeyhill, Edinburgh, EH8 8JE",-3.1559207,55.955125699999996
"74 Colinton Road, Edinburgh, EH14 1AT",-3.2333327,55.9263168
"Flat 5, 255 Canongate, Old Town, Edinburgh, EH8 8BQ",-3.1828203999999998,55.9508989
"16 Stanley Street, Magdalene, Edinburgh, EH15 1JJ",-3.118077,55.948974
"21 Crewe Grove, Royston, Edinburgh, EH5 2JS",-3.2343886,55.973669
"24 Duddingston Crescent, Magdalene, Edinburgh, EH15 3AT",-3.110095,55.9440371
"1f1, 197 Pleasance, Newington, Edinburgh, EH8 9RU",-3.181188,55.9443941
"1f3, 109 Gorgie Road, Gorgie, Edinburgh, EH11 1TE",-3.2302396,55.9383578
"3d Northumberland Street South East Lane, New Town, Edinburgh, EH3 6LP",-3.1969418,55.9567697
"10/2, Coillesdene House, Seaview Crescent, Joppa, Edinburgh, EH15 2LX",-3.0897126,55.9479406
"3 Dreghorn Park, Redford, Edinburgh, EH13 9PH",-3.2370768,55.9049909
"67 Viewforth, Edinburgh, EH10 4LQ",-3.2111492,55.9389511
"90 Dalkeith Road, Prestonfield, Edinburgh, EH16 5AF",-3.1708988,55.9366279
"Pf2, 14 Waverley Park, Abbeyhill, Edinburgh, EH8 8EU",-3.1672854,55.9545356
"10f Ardmillan Place, Gorgie, Edinburgh, EH11 2JU",-3.2251293,55.9384567
"1f, 24 Mortonhall Road, Grange, Edinburgh, EH9 2HN",-3.1942033,55.9276232
"60 Rankin Avenue, Blackford, Edinburgh, EH9 3DB",-3.1772679999999998,55.9260784
"8 Panmure Place, Tollcross, Edinburgh, EH3 9JJ",-3.200754,55.9431025
"87 Ravenswood Avenue, Inch, Edinburgh, EH16 5SF",-3.1529292,55.9196647
"89 Ferryfield, Boswall, Edinburgh, EH5 2PS",-3.2192596,55.9714108
"1f1, 7 Sciennes House Place, Sciennes, Edinburgh, EH9 1NN",-3.1817952,55.9377893
"3 Palmerston Place Lane, New Town, Edinburgh, EH12 5AE",-3.2161708,55.9475866
"32 Portland Street, Newhaven, Edinburgh, EH6 4BE",-3.1826391,55.9774927
"3f1, 38 West Crosscauseway, Newington, Edinburgh, EH8 9JP",-3.1840342,55.9438797
"3f2, 13 Halmyre Street, Leith, Edinburgh, EH6 8QA",-3.1705992,55.9673195
"5 Mayfield Road, Mayfield, Edinburgh, EH9 2NG",-3.177231,55.9327145
"50 Comiston Road, Morningside, Edinburgh, EH10 5QQ",-3.2135273,55.9122101
"7 Mayfield Road, Mayfield, Edinburgh, EH9 2NG",-3.1771952,55.9326504
"Flat 10, 35 Leith Street, New Town, Edinburgh, EH1 3AT",-3.1875646,55.9541279
"Flat 11, 4 Hesperus Crossway, Granton, Edinburgh, EH5 1GH",-3.2241479,55.9834184
"Pf1, 6 Springvalley Terrace, Morningside, Edinburgh, EH10 4QD",-3.2111092,55.9289565
"12 East Brighton Crescent, Portobello West, Edinburgh, EH15 1LR",-3.1168778,55.950721
"13 Ashville Terrace, Lochend, Edinburgh, EH6 8DD",-3.1627109,55.9668387
"148 Mcdonald Road, Broughton, Edinburgh, EH7 4NL",-3.1869022,55.9647617
"1b Fingal Place, Sciennes, Edinburgh, EH9 1JX",-3.1911658,55.9394949
"1f1, 11 Dalgety Street, Meadowbank, Edinburgh, EH7 5UN",-3.1609867,55.9577386
"1f2, 2 Greyfriars Place, Old Town, Edinburgh, EH1 2QQ",-3.1913054,55.9467188
"1f2, 32 Forbes Road, Bruntsfield, Edinburgh, EH10 4ED",-3.2074352,55.9361007
"1f2, 40 Albion Road, Leith, Edinburgh, EH7 5QU",-3.1679197,55.9617393
"22 Kirk Street, Pilrig, Edinburgh, EH6 5EZ",-3.1736838,55.9709967
"24 Carrick Knowe Drive, Carrick Knowe, Edinburgh, EH12 7EB",-3.2730518,55.9348235
"28 Stenhouse Gardens North, Stenhouse, Edinburgh, EH11 3EL",-3.2632144,55.9338218
"297 Guardwell Crescent, Hyvots Bank, Edinburgh, EH17 7SL",-3.1439719,55.9116288
"2f1, 5 Lauriston Park, Edinburgh, EH3 9JA",-3.2008784,55.9437949
"2f1, 57 Broughton Road, Warriston, Edinburgh, EH7 4EX",-3.1941758,55.9638572
"2f2, 15 Clerk Street, Newington, Edinburgh, EH8 9JH",-3.1826895,55.9424635
"2f2, 39 Restalrig Road, Lochend, Edinburgh, EH6 8BD",-3.1589617,55.9689223
"35 Christie Miller Avenue, Craigentinny, Edinburgh, EH7 6TB",-3.1347902,55.9584095
"3f1, 1 Strathfillan Road, Marchmont, Edinburgh, EH9 2AG",-3.1981271,55.9341167
"3f2, 17 Torphichen Street, West End, Edinburgh, EH3 8HX",-3.2130914,55.947082
"3f2, 20 Bruntsfield Avenue, Bruntsfield, Edinburgh, EH10 4EW",-3.2097445000000002,55.9369466
"3f3, 87 Montgomery Street, Hillside, Edinburgh, EH7 5HZ",-3.1788682,55.959525
"4 Royston Mains Green, Royston, Edinburgh, EH5 1JU",-3.2357081,55.9767549
"4a Doune Terrace, Stockbridge, Edinburgh, EH3 6DY",-3.2080086,55.9562264
"5 Meadowbank Crescent, Willowbrae, Edinburgh, EH8 7AJ",-3.156277,55.9544653
"54 Balcarres Street, Morningside, Edinburgh, EH10 5LT",-3.220018,55.9244776
"6 Brand Place, Abbeyhill, Edinburgh, EH8 8EF",-3.1691884,55.9559299
"6 Merchiston Mews, Merchiston, Edinburgh, EH10 4PE",-3.2162152,55.9385453
"7 Gladhouse Place, Buckstone, Edinburgh, EH10 6TF",-3.2037192,55.9056325
"72 Balcarres Street, Morningside, Edinburgh, EH10 5LT",-3.2189367,55.9245114
"82 Restalrig Road, Lochend, Edinburgh, EH6 8BH",-3.1579486,55.9674725
"9 Riddle's Court, Old Town, Edinburgh, EH1 2PQ",-3.1935474,55.9490419
"Flat 1, 17 Rothesay Terrace, New Town, Edinburgh, EH3 7RY",-3.2188128,55.950256
"Flat 1, 63 Balbirnie Place, Roseburn, Edinburgh, EH12 5JL",-3.2266693,55.9439908
"Flat 11, 15 Tron Square, Old Town, Edinburgh, EH1 1RT",-3.1888135,55.9493483
"Flat 11, 7 Saunders Street, Stockbridge, Edinburgh, EH3 6TU",-3.2094017,55.9571044
"Flat 12, 1 North Werber Place, Craigleith, Edinburgh, EH4 1TE",-3.2286307,55.9664845
"Flat 12, 3 James' Court, Old Town, Edinburgh, EH1 2PB",-3.1938665,55.9494716
"Flat 14, 2 Sheriff Brae, North Leith, Edinburgh, EH6 6EQ",-3.1732759,55.974796
"Flat 2, 8 Saunders Street, Stockbridge, Edinburgh, EH3 6TU",-3.2094017,55.9571044
"Flat 26, 33 Brunswick Road, Hillside, Edinburgh, EH7 5GU",-3.1730531,55.9608959
"Flat 27, 6 Western Harbour Terrace, Newhaven, Edinburgh, EH6 6JN",-3.1903684,55.9858523
"Flat 5, 18 Loganlea Terrace, Restalrig, Edinburgh, EH7 6NT",-3.1409384,55.9593664
"Flat 52, 10 Simpson Loan, Southside, Edinburgh, EH3 9GQ",-3.1951672,55.9432501
"Flat 6, 139 Lauriston Place, Tollcross, Edinburgh, EH3 9JN",-3.2030816,55.9437941
"Flat 7, 37 Dalgety Road, Meadowbank, Edinburgh, EH7 5UH",-3.1621523,55.9587433
"Flat 8, 23 Edina Place, Leith, Edinburgh, EH7 5RN",-3.1696481,55.9592919
"Pf, 325 Easter Road, Leith, Edinburgh, EH6 8JG",-3.1701634,55.9656321
"1 Cordiner's Land, Tollcross, Edinburgh, EH1 2LF",0.7351139999999999,50.953065
"1 Huntingdon Place, Broughton, Edinburgh, EH7 4AT",-3.183495,55.9607431
"1 Lady Road, Mayfield, Edinburgh, EH16 5PA",-3.1662188,55.9272003
"1 Lansdowne Crescent, New Town, Edinburgh, EH12 5EQ",-3.2169937,55.9480453
"1 Lennox Street Lane, Stockbridge, Edinburgh, EH4 1PZ",-3.2144334,55.9553398
"1 Randolph Lane, New Town, Edinburgh, EH3 7TD",-3.2099265,55.951772
"10 Gayfield Square, Broughton, Edinburgh, EH1 3NT",-3.1867665,55.9595634
"103 Restalrig Road, Lochend, Edinburgh, EH6 7NY",-3.1563567,55.9666776
"104 Webster's Land, Tollcross, Edinburgh, EH1 2RU",-3.19955,55.9466
"10a Rothesay Mews, New Town, Edinburgh, EH3 7SG",-3.2189633,55.9509237
"11 Hatton Place, Sciennes, Edinburgh, EH9 1UD",-3.187653,55.9375933
"11 Pilrig Street, Pilrig, Edinburgh, EH6 5AN",-3.1791216,55.9647335
"11 Sloan Street, Leith, Edinburgh, EH6 8PL",-3.1727783,55.9655971
"119 Candlemaker's Park, Moredun, Edinburgh, EH17 8TL",-3.1249903,55.9090759
"11a Bellevue Terrace, Broughton, Edinburgh, EH7 4DT",-3.1941182,55.9615828
"12 Broomlea Crescent, Broomhall, Edinburgh, EH12 7NR",-3.2826703999999998,55.9344734
"12 Edina Place, Leith, Edinburgh, EH7 5RP",-3.1709083,55.9593478
"12 Niddrie Marischal Crescent, Craigmillar, Edinburgh, EH16 4LA",-3.1227341,55.9334495
"122 Fernieside Crescent, Moredun, Edinburgh, EH17 7DH",-3.12801,55.9136816
"12a Saxe-Coburg Street, Stockbridge, Edinburgh, EH3 5BN",-3.2076885,55.9603655
"12b Mcdonald Road, Broughton, Edinburgh, EH7 4LU",-3.1827281,55.9622867
"13 Bathfield, Newhaven, Edinburgh, EH6 4ED",-3.1848015,55.9785003
"13 Young Street, New Town, Edinburgh, EH2 4HU",-3.2054286,55.9529683
"135 Upper Craigour, Moredun, Edinburgh, EH17 7SE",-3.1355591,55.9177365
"13a Clermiston Road North, Barnton, Edinburgh, EH4 7BL",-3.2817352,55.9605764
"14 Bruntsfield Crescent, Bruntsfield, Edinburgh, EH10 4EZ",-3.2048057,55.9362606
"14 Cumberland Street South West Lane, Stockbridge, Edinburgh, EH3 6RB",-3.2023435,55.9579072
"14 Granton View, Boswall, Edinburgh, EH5 1BP",-3.2209914,55.9793847
"14 Old Church Lane, Duddingston, Edinburgh, EH15 3PX",-3.1474978,55.941571
"142 Mcdonald Road, Broughton, Edinburgh, EH7 4NL",-3.1867171,55.9646502
"14a Hope Street, New Town, Edinburgh, EH2 5DB",-3.2084434,55.9507916
"14a North Junction Street, North Leith, Edinburgh, EH6 6HN",-3.1790226,55.9757666
"14b Clarence Street, Stockbridge, Edinburgh, EH3 5AF",-3.2061336,55.9592052
"15 Mcdonald Road, Broughton, Edinburgh, EH7 4LX",-3.1813573,55.9618036
"15 Muirhouse Parkway, Muirhouse, Edinburgh, EH4 5JG",-3.2567413,55.9741691
"15 Stewart Avenue, Curriehill, Currie, EH14 5SD",-3.3236894,55.8934671
"16a Circus Lane, Stockbridge, Edinburgh, EH3 6SU",-3.2044851,55.9581062
"16a Royal Crescent, Broughton, Edinburgh, EH3 6QA",-3.19754,55.9594819
"17 Heriot Row, New Town, Edinburgh, EH3 6HP",-3.2012945,55.9556015
"172 Montgomery Street, Hillside, Edinburgh, EH7 5FE",-3.1725348,55.9585368
"179 Guardwell Crescent, Hyvots Bank, Edinburgh, EH17 7HA",-3.1448196,55.9104998
"18 Brunswick Street, Hillside, Edinburgh, EH7 5JD",-3.1802382,55.9589134
"18 Kenmure Avenue, Willowbrae, Edinburgh, EH8 7HD",-3.1487778,55.9535315
"18 Rosemount Buildings, Fountainbridge, Edinburgh, EH3 8DB",-3.2106757,55.944107
"193 Dalkeith Road, Prestonfield, Edinburgh, EH16 5DS",-3.1661646,55.933484
"1a Brandon Street, Broughton, Edinburgh, EH3 5DX",-3.2009298,55.9607911
"1a Carlton Street, Stockbridge, Edinburgh, EH4 1NE",-3.2104517,55.9570516
"1a Thorntree Street, Leith, Edinburgh, EH6 8PY",-3.1697204,55.967266
"1f, 1 St Bernard's Crescent, Stockbridge, Edinburgh, EH4 1NR",-3.2114358,55.9576516
"1f, 11 Heriot Row, New Town, Edinburgh, EH3 6HP",-3.2004419,55.9557423
"1f, 149 West Port, Edinburgh, EH3 9DP",-3.2016453,55.9459841
"1f, 18 Learmonth Gardens, Stockbridge, Edinburgh, EH4 1HB",-3.2196008,55.9567451
"1f, 47a George Street, New Town, Edinburgh, EH2 2HT",-3.1986401,55.953434
"1f, 59 Melville Street, New Town, Edinburgh, EH3 7HL",-3.2154107,55.9491521
"1f, 7 Madeira Place, Newhaven, Edinburgh, EH6 4AN",-3.1838018,55.9753768
"1f, 7 Rosebery Crescent, New Town, Edinburgh, EH12 5JP",-3.2191836,55.9465942
"1f1, 1 Upper Bow, Old Town, Edinburgh, EH1 2JN",-3.1941466,55.9489911
"1f1, 109 Grove Street, Fountainbridge, Edinburgh, EH3 8AB",-3.2113856,55.9437812
"1f1, 11 Torphichen Street, West End, Edinburgh, EH3 8HX",-3.2134909,55.9470834
"1f1, 13 Annfield, Newhaven, Edinburgh, EH6 4JF",-3.1896104,55.9797814
"1f1, 13 Dalgety Avenue, Meadowbank, Edinburgh, EH7 5UQ",-3.1621083,55.9581462
"1f1, 16 Broughton Place, Broughton, Edinburgh, EH1 3RX",-3.1887828,55.9587762
"1f1, 17 Bread Street, Old Town, Edinburgh, EH3 9AL",-3.2046191,55.9458869
"1f1, 18 Waverley Park, Abbeyhill, Edinburgh, EH8 8ET",-3.1675636,55.9542859
"1f1, 19 Cumberland Street, Stockbridge, Edinburgh, EH3 6RT",-3.1982903,55.9588057
"1f1, 19 Springwell Place, Dalry, Edinburgh, EH11 2HZ",-3.2238604,55.9422195
"1f1, 2 Comely Bank Row, Stockbridge, Edinburgh, EH4 1DY",-3.2165061,55.958278
"1f1, 22 Spey Terrace, Pilrig, Edinburgh, EH7 4PL",-3.1812484,55.9645196
"1f1, 24 Bruntsfield Place, Bruntsfield, Edinburgh, EH10 4HJ",-3.2046651,55.9397064
"1f1, 24 Calton Hill, Edinburgh, EH1 3BJ",-3.185625,55.9543552
"1f1, 24 Duncan Street, Newington, Edinburgh, EH9 1SR",-3.1787762,55.9348556
"1f1, 29 Frederick Street, New Town, Edinburgh, EH2 2ND",-3.1999436,55.9525882
"1f1, 333 Leith Walk, Edinburgh, EH6 8SD",-3.1768387,55.9644272
"1f1, 37 Elm Row, Broughton, Edinburgh, EH7 4AH",-3.1825311,55.9597072
"1f1, 38 Bellevue Road, Broughton, Edinburgh, EH7 4DB",-3.1888313,55.9624979
"1f1, 39 Pitt Street, Bonnington, Edinburgh, EH6 4BZ",-3.1866495,55.973323
"1f1, 40 St Mary's Street, Old Town, Edinburgh, EH1 1SX",-3.1834791,55.9497787
"1f1, 42 Dalkeith Road, Prestonfield, Edinburgh, EH16 5BS",-3.1741752,55.9386177
"1f1, 47 Raeburn Place, Stockbridge, Edinburgh, EH4 1HX",-3.2121736,55.9589708
"1f1, 54 Pitt Street, Bonnington, Edinburgh, EH6 4DA",-3.1864642,55.9731234
"1f1, 6 Forrest Road, Old Town, Edinburgh, EH1 2QN",-3.1909253,55.9459989
"1f1, 6 Huntly Street, Broughton, Edinburgh, EH3 5HB",-3.1994283,55.9624711
"1f1, 6 Lonsdale Terrace, Tollcross, Edinburgh, EH3 9HN",-3.1998236,55.9423915
"1f1, 8 Jeffrey Street, Old Town, Edinburgh, EH1 1DT",-3.1842251,55.9509206
"1f1, 84 Haymarket Terrace, New Town, Edinburgh, EH12 5LQ",-3.2225659,55.9460197
"1f2, 1 Bailie Fyfe's Close, Old Town, Edinburgh, EH1 1SW",-3.1861613,55.9503564
"1f2, 1 Lower Gilmore Place, Fountainbridge, Edinburgh, EH3 9NY",-3.2098999,55.9430826
"1f2, 10 Meadow Place, Edinburgh, EH9 1JZ",-3.194313,55.9400038
"1f2, 11 Polwarth Place, Polwarth, Edinburgh, EH11 1LG",-3.2216273,55.9362611
"1f2, 12 Marchmont Street, Marchmont, Edinburgh, EH9 1EL",-3.2004463,55.938546
"1f2, 13 King's Stables Road, Old Town, Edinburgh, EH1 2JY",-3.1993869999999998,55.9472102
"1f2, 14 Spittal Street, Old Town, Edinburgh, EH3 9DT",-3.2029443,55.9462273
"1f2, 152 Easter Road, Leith, Edinburgh, EH7 5RL",-3.171399,55.9599939
"1f2, 16 Elgin Terrace, Hillside, Edinburgh, EH7 5NW",-3.1726089,55.9600371
"1f2, 16 Johnston Terrace, Old Town, Edinburgh, EH1 2PR",-3.1961352,55.9484107
"1f2, 17 Bread Street, Old Town, Edinburgh, EH3 9AL",-3.2046191,55.9458869
"1f2, 19 Crighton Place, Leith, Edinburgh, EH7 4NY",-3.1781749,55.9631668
"1f2, 191 Gorgie Road, Gorgie, Edinburgh, EH11 1TT",-3.2335406,55.9374827
"1f2, 199 Fountainbridge, Tollcross, Edinburgh, EH3 9RU",-3.2124077,55.9423854
"1f2, 21 Milton Street, Abbeyhill, Edinburgh, EH8 8HA",-3.1681229,55.9545931
"1f2, 225 Balgreen Road, Saughtonhall, Edinburgh, EH11 2RZ",-3.2453454,55.9338632
"1f2, 28 Milton Street, Abbeyhill, Edinburgh, EH8 8HE",-3.1686636,55.954294
"1f2, 28 West Nicolson Street, Newington, Edinburgh, EH8 9DD",-3.1851285,55.9445925
"1f2, 285 Leith Walk, Edinburgh, EH6 8PD",-3.1759816,55.9653942
"1f2, 3 Cornwall Street, Old Town, Edinburgh, EH1 2EQ",-3.2037705,55.9469243
"1f2, 33 Bryson Road, Polwarth, Edinburgh, EH11 1DY",-3.2224429,55.9381533
"1f2, 45 Lorne Street, Leith, Edinburgh, EH6 8QJ",-3.1723345,55.9658119
"1f2, 48 North Junction Street, North Leith, Edinburgh, EH6 6HP",-3.1794393,55.9766913
"1f2, 48 Rodney Street, Broughton, Edinburgh, EH7 4DX",-3.1952583,55.9618911
"1f2, 5 Gibson Terrace, Polwarth, Edinburgh, EH11 1AU",-3.2172448,55.9403242
"1f2, 5 Morningside Drive, Morningside, Edinburgh, EH10 5LZ",-3.2104414,55.9242291
"1f2, 6 Spittal Street, Old Town, Edinburgh, EH3 9DX",-3.2031935,55.9460251
"1f2, 64 Lorne Street, Leith, Edinburgh, EH6 8QF",-3.1712098,55.9658359
"1f2, 66 Brunswick Street, Hillside, Edinburgh, EH7 5HU",-3.1807512,55.9600877
"1f2, 74 Haymarket Terrace, New Town, Edinburgh, EH12 5LQ",-3.2222936,55.9460148
"1f2, 8 North Bank Street, Old Town, Edinburgh, EH1 2LP",-3.1936512,55.9499331
"1f3, 10 Meadow Place, Edinburgh, EH9 1JZ",-3.194313,55.9400038
"1f3, 160 Morningside Road, Morningside, Edinburgh, EH10 4PX",-3.2096906,55.9294609
"1f3, 23 Albert Street, Leith, Edinburgh, EH7 5LH",-3.1767729,55.9624696
"1f3, 46 Dalmeny Street, Leith, Edinburgh, EH6 8RG",-3.1736414,55.9646329
"1f3, 5 Wheatfield Place, Gorgie, Edinburgh, EH11 2PD",-3.2347275,55.9383936
"1f3, 6 Murieston Terrace, Dalry, Edinburgh, EH11 2LH",-3.2262639,55.9401038
"1f3, 63 Montpelier Park, Bruntsfield, Edinburgh, EH10 4ND",-3.2121511,55.9377024
"1f4, 13 Westfield Road, Slateford, Edinburgh, EH11 2QS",-3.2402433999999998,55.9372902
"1f4, 16 Wardlaw Place, Gorgie, Edinburgh, EH11 1UE",-3.2332987,55.9365634
"1f4, 30 Balfour Street, Pilrig, Edinburgh, EH6 5EP",-3.1770832,55.9666183
"1f4, 34 Broughton Road, Warriston, Edinburgh, EH7 4ED",-3.1948557,55.9633621
"1f4, 4 Salmond Place, Abbeyhill, Edinburgh, EH7 5ST",-3.1678606,55.9575761
"1f4, 49 Balcarres Street, Morningside, Edinburgh, EH10 5JQ",-3.2185865,55.9247734
"1f4, 9 Orwell Terrace, Dalry, Edinburgh, EH11 2DX",-3.2200958,55.9426118
"2 Broughton Street Lane, Broughton, Edinburgh, EH1 3LY",-3.1862500000000002,55.9575856
"2 Gayfield Place, Broughton, Edinburgh, EH7 4AB",-3.1841482,55.9589684
"2 Lower Gilmore Place, Fountainbridge, Edinburgh, EH3 9NY",-3.208637,55.9414368
"2 South Scotstoun, Scotstoun, South Queensferry, EH30 9YD",-3.391771,55.983545
"20 Kirkhill Road, Prestonfield, Edinburgh, EH16 5DD",-3.1653463,55.9351348
"200 Piersfield Terrace, Mountcastle, Edinburgh, EH8 7BN",-3.141304,55.955476
"201 Webster's Land, Tollcross, Edinburgh, EH1 2RU",-3.19955,55.9466
"21 Jamaica Street South Lane, New Town, Edinburgh, EH3 6HG",-3.2034691,55.955641299999996
"21 Mcdonald Road, Broughton, Edinburgh, EH7 4LX",-3.1815608,55.9619214
"21 Scotland Street, Broughton, Edinburgh, EH3 6PU",-3.1948719,55.9599617
"21a Stafford Street, New Town, Edinburgh, EH3 7BJ",-3.2116495,55.9499051
"22 Montgomery Street, Hillside, Edinburgh, EH7 5JS",-3.1823114,55.9590959
"223 Webster's Land, Tollcross, Edinburgh, EH1 2RU",-3.19955,55.9466
"23 Learmonth Grove, Stockbridge, Edinburgh, EH4 1BR",-3.2201956,55.9570012
"23 Pincott Parkway, Hyvots Bank, Edinburgh, EH17 8ZS",-3.14019,55.89831
"24 Barntongate Avenue, Craigmount, Edinburgh, EH4 8BB",-3.3035367,55.9591595
"25 Granton Mill Park, Pilton, Edinburgh, EH4 4UU",-3.2519841,55.974462
"25a Alva Street, New Town, Edinburgh, EH2 4PS",-3.2107624,55.9500366
"26 Angle Park Terrace, Gorgie, Edinburgh, EH11 2JT",-3.2248179,55.9381941
"26 Carrick Knowe Hill, Carrick Knowe, Edinburgh, EH12 7BR",-3.2705901,55.93501
"27 Old Dalkeith Road, Moredun, Edinburgh, EH16 4TE",-3.1553463,55.9272765
"28 Rankeillor Street, Newington, Edinburgh, EH8 9HY",-3.1810564,55.9426687
