id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
957143624126376768,Charming & cozy flat @Edinburgh,531600091,Pablo,,Polwarth,55.9378,-3.21883,Entire home/apt,140,3,40,2024-12-15,2.14,1,23,20,
957210084259289459,Flat with Private Roof Terrace,95920620,Fiona,,"Old Town, Princes Street and Leith Street",55.95217,-3.19779,Entire home/apt,,3,17,2024-09-29,0.93,1,0,14,
957238583617253289,Charming Scandi Style Flat,195454288,Hannah,,Muirhouse,55.97001,-3.25635,Entire home/apt,153,2,13,2024-08-25,0.72,2,71,10,
957266954368667331,Superb Luxury Quality Central Apartment on Canal,238856343,Hany,,Stockbridge,55.95871702668756,-3.2070242504959694,Entire home/apt,179,2,24,2025-01-03,1.34,23,167,23,
957684535196241931,Cozy ground floor room in a shared flat,118379681,Sonia,,"Gracemount, Southhouse and Burdiehouse",55.90901,-3.15752,Private room,40,1,72,2025-02-23,5.93,1,126,72,
957847725649100229,The Merchants89 -Whiskey Galore - Studio,412441056,Keanu,,The Shore and Constitution Street,55.97437812970085,-3.1689279171165623,Entire home/apt,144,1,29,2025-03-04,1.56,2,326,21,
957920491646443145,The Merchants89 - Macallan Suite - Deluxe Studio,412441056,Keanu,,The Shore and Constitution Street,55.97362,-3.16706,Entire home/apt,158,1,8,2024-12-22,0.44,2,344,7,
957946302348776687,Room in converted Georgian town house in West End,294858557,Lena,,Deans Village,55.9499809,-3.2163226,Private room,143,1,1,2025-01-01,0.45,1,332,1,
958002479168984665,Spacious & Homely (Licensed) Beach Flat,413317993,Jennifer,,Portobello,55.95782773970466,-3.1206060312133888,Entire home/apt,64,2,73,2025-02-24,3.89,2,0,54,
958447171081129403,Dalry room*,368179360,Alejandro,,Polwarth,55.94024,-3.22343,Private room,36,1,39,2025-02-26,2.05,2,131,26,
958769066536158581,One Bedroom Flat in Leith,78225033,Dorota,,Hillside and Calton Hill,55.96060268459154,-3.1713465528415488,Entire home/apt,108,1,84,2025-01-03,4.44,2,128,49,
959274101532091361,"West-End, City Centre Apartment.",221578426,Xavi,,Dalry and Fountainbridge,55.94472286833372,-3.215477565473667,Entire home/apt,82,3,60,2025-02-17,4.02,3,86,57,
959322537912007949,Dalry room,368179360,Alejandro,,Gorgie East,55.94169,-3.22468,Private room,97,1,32,2025-02-16,1.69,2,112,20,
959991244676478321,Discover Urban Oasis,532365202,Dhayalan,,Stenhouse and Saughton Mains,55.93148,-3.25981,Entire home/apt,,2,26,2025-01-01,1.39,1,0,25,
961372436121747920,"2 bed 1 bath Apt, Royal  Mile",2711564,Harvey,,"Old Town, Princes Street and Leith Street",55.95104,-3.18924,Entire home/apt,155,5,22,2025-01-25,1.41,13,354,14,
962137160603096301,Private room in city centre,127577250,Charles,,Hillside and Calton Hill,55.96021,-3.18166,Private room,,1,3,2024-05-31,0.19,2,0,2,
962486875812720115,Former University Press Building: Stylish Loft Apt,451635880,Mark,,"Canongate, Southside and Dumbiedykes",55.94483,-3.18314,Entire home/apt,129,2,49,2025-02-10,2.63,2,112,33,
964394466431897551,Cosy modern flat - 20 mins from city centre,332580878,Luc,,North Leith and Newhaven,55.977335357558935,-3.1778384586390094,Entire home/apt,90,1,111,2025-03-02,9.33,1,241,111,
964411796818784927,Sea view apartment/Central Location/fast Wi-Fi,136251194,Yassin,,Easter Road and Hawkhill Avenue,55.9628898,-3.1639331,Entire home/apt,136,2,37,2024-12-08,2.06,1,158,27,
964498586498076453,Broughton Bestie,499014310,Daniel,,Broughton North and Powderhall,55.9642766,-3.1929687,Entire home/apt,135,1,123,2025-01-02,6.75,1,0,107,
965240527605277960,Spacious  Triple Sleeps 3.,376622802,Andrew,,Marchmont West,55.937469766885286,-3.1956538368791207,Private room,100,1,9,2024-06-18,0.77,14,0,9,
965261485914537818,Spacious Triple Bedroom. Sleeps 3.,376622802,Andrew,,Marchmont West,55.936874,-3.1961544,Private room,100,1,8,2024-06-18,0.70,14,3,8,
966045282749728612,Edinburgh City Pied-à-Terre,523539350,Iain,,Polwarth,55.93971000553512,-3.2257774472236638,Entire home/apt,105,2,52,2025-02-28,3.60,1,0,50,
966480813923246995,The place to stay in Edinburgh,533959990,Jane,,Deans Village,55.94728738831708,-3.2164424502985445,Private room,,1,23,2025-01-02,1.59,1,137,22,
966575916929794910,Double Bedroom in tow Bed flat with share kitchen,301530045,Rana Muhammad Zubair,,Stenhouse and Saughton Mains,55.93338929999999,-3.2571185,Private room,36,30,18,2024-10-05,0.97,2,46,2,
968127991692127303,Trendy City Centre Double Room with king size bed,398544357,Anne,,"Craigleith, Orchard Brae and Crewe Toll",55.95967,-3.22973,Private room,171,2,41,2025-01-01,2.23,1,180,33,
968605195656566404,Modern Edinburgh Apartment 2 beds- 2 bedrooms,117228387,Justine,,Gorgie West,55.9354981,-3.2363718,Entire home/apt,150,2,30,2024-08-20,1.69,1,40,8,
968813762209779236,2 bed modern apartment,393573749,Kim,,South Gyle,55.93312,-3.30354,Entire home/apt,,2,7,2024-08-25,0.39,1,323,4,
969560014669686282,Room in 2 Bed Shared Flat,85425056,Anna,,Shandon,55.93212,-3.23405,Private room,45,14,0,,,1,87,0,1635353/230/09082
969592064901046220,Cosy Central Edinburgh Apartment,15477987,Tom,,Hillside and Calton Hill,55.961517958708264,-3.1735782796077405,Entire home/apt,93,2,47,2025-02-10,2.69,2,107,36,
970017093258582578,Cozy flat - Pass The Keys,475779944,Lliam,,Muirhouse,55.967995807433944,-3.2587878813800732,Entire home/apt,129,1,7,2025-02-23,2.26,1,124,7,
970233259813153425,the white house,236077666,Ian R,,Siverknowes and Davidson's Mains,55.97095,-3.27059,Private room,68,2,29,2024-12-09,1.75,1,241,26,
970257980026838619,LovelyGRflrFLAT/Free parking,534793492,Belasabita,,Bonnington,55.97077,-3.18327,Entire home/apt,66,1,72,2025-02-07,4.05,1,225,54,
971856354916098576,Porty Cosy Flat,49871699,Katucha,,Joppa,55.948571924527606,-3.0947818380981484,Private room,68,1,17,2024-12-17,0.93,1,0,9,
972204214523090011,"Fab Arthur Seat Views, Old Town Apartment",238856343,Hany,,"Canongate, Southside and Dumbiedykes",55.94686903008633,-3.1806092181562136,Entire home/apt,205,2,27,2025-02-21,1.63,23,191,24,
972265401383777591,Modern 2 bedroom apartment,28047670,Gosia,,Broughton South,55.96777,-3.18519,Entire home/apt,112,2,112,2025-03-03,6.18,2,69,76,
972367190147646196,Quiet Room for rent central Edinburgh.,138491698,Jason,,Broughton South,55.962593,-3.1891599,Private room,72,2,29,2024-12-22,2.35,1,13,28,
973750219094372730,EdinburghArrandaleguesthouseDouble Room,308953378,Xiang,,The Grange,55.932799427792304,-3.173753692108231,Private room,72,1,7,2025-02-17,0.61,4,141,7,
973751933695303133,EdinburghArrandaleguesthouseSingle Room,308953378,Xiang,,"Blackford, West Mains and Mayfield Road",55.93203,-3.17356,Private room,63,1,12,2025-02-21,0.99,4,127,12,
974071024011715470,"1Bed, Ground floor, Private Entrance",324618789,Jozef,,Gorgie West,55.9372248,-3.2338119,Entire home/apt,71,2,60,2025-02-26,3.28,8,6,37,
974513574116367354,Modern room & private ensuite by the forth,131677538,Conor,,Western Harbour and Leith Docks,55.98675908383569,-3.1882747601883032,Private room,72,2,28,2025-01-01,1.58,1,111,19,
975284212542530211,"Central 3BD Home, Edinburgh",457717158,James & Co,,New Town East and Gayfield,55.96014,-3.18414,Entire home/apt,135,2,45,2025-02-15,2.81,7,352,31,
978199132170634801,Charming 2-BR City Apartment near Old Town,3347799,Craig,,Abbeyhill,55.9548076918156,-3.169432887686982,Entire home/apt,134,3,24,2025-01-19,1.35,31,55,20,
979480939523918190,"Female only. Charming, artistic garden flat",22211678,Nichola,,Easter Road and Hawkhill Avenue,55.96434,-3.17122,Private room,,1,44,2024-12-16,2.52,1,0,30,
979643258291525615,Cozy Apartment in Historic Dean Village,50193696,Chris,,Deans Village,55.952266,-3.218041,Entire home/apt,107,2,39,2025-02-20,3.89,1,240,39,
980294773614092340,Webster's trad 1 bd in OldTown,87762710,Denise,,"Old Town, Princes Street and Leith Street",55.94747,-3.19981,Entire home/apt,117,1,65,2025-02-23,3.67,33,23,50,EH-65771-F
981686036020615433,Room in centre of town!,356782238,Benjamin John,,New Town West,55.95388548797384,-3.197366594304349,Private room,,2,6,2024-08-23,0.34,2,0,5,
983297293008331887,"Stylish 3 Bedroom Apartment, Edinburgh",317425302,Ondrej,,Gorgie West,55.93605,-3.24194,Entire home/apt,109,1,47,2025-02-23,2.75,16,225,35,
983672861622128000,Super Central & King Private Room on Elm Row - R22,13071175,Ryan,,"Old Town, Princes Street and Leith Street",55.95695367272086,-3.1868772934763836,Private room,35,1,121,2025-03-05,7.38,14,116,88,EH-70994-P
983675584812067759,Super Central & Cosy Flat on Elm Row - F6,13071175,Ryan,,"Old Town, Princes Street and Leith Street",55.95682,-3.18761,Entire home/apt,91,1,39,2025-02-16,2.32,14,83,30,EH-70994-P
984399324404337943,Super Central & Cosy Private Room in West End - R8,13071175,Ryan,,Dalry and Fountainbridge,55.94559701432996,-3.2150580546046164,Private room,26,1,122,2025-03-06,7.42,14,149,85,EH-69250-P
984415653529299015,Super Central & King Bed Private Room - R10,13071175,Ryan,,Deans Village,55.94959,-3.21157,Private room,45,1,121,2025-03-05,7.33,14,0,91,EH-69250-P
984420717748966602,Cosy & Super Central Flat in the West End - F3,13071175,Ryan,,Dalry and Fountainbridge,55.945619665487314,-3.215396281254684,Entire home/apt,71,1,23,2025-01-05,1.49,14,0,19,EH-69250-P
984671920410544072,Flat 6 3/4 Self-catering Studio with bed & sofabed,119484500,Jakob,,Bruntsfield,55.93887572934715,-3.217100719103735,Entire home/apt,76,3,109,2025-02-12,6.15,1,26,61,
984705815025000258,"Stunning 3 bedroom Apartment, Edinburgh",317425302,Ondrej,,Gorgie West,55.93739,-3.24117,Entire home/apt,103,1,20,2024-08-10,1.19,16,207,10,
985197952332962473,4 Bedroom House with Private Garden and Parking,22597535,Host-Ed,,Niddrie,55.92913113234187,-3.1261614190490628,Entire home/apt,206,3,7,2024-09-27,0.80,23,131,7,
986003657393308958,Warm 1bed Flat Leith Walk,317425302,Ondrej,,Bonnington,55.9709,-3.18721,Entire home/apt,84,1,12,2025-02-10,0.69,16,0,9,
986123606356065710,Luxury Victorian Flat@Royalmile,271615638,Emma,,"Old Town, Princes Street and Leith Street",55.94938,-3.18446,Entire home/apt,,5,10,2025-01-11,1.01,2,0,10,
986875627833853681,Friendly & Super Central - Room Candy/Double Bed,240219451,Thiago,,Tollcross,55.94529,-3.20348,Private room,34,1,86,2025-02-20,4.94,4,26,62,
986923890811799190,Friendly & Super Central - Room Bright/Double Bed,240219451,Thiago,,Tollcross,55.94556992669261,-3.2051503858186274,Private room,43,1,91,2025-02-16,5.20,4,24,65,
986926717868141185,Friendly & Super Central - Room Bananas/Single Bed,240219451,Thiago,,Tollcross,55.94621,-3.20529,Private room,32,1,92,2025-02-17,5.27,4,24,69,
987611059874356928,Central & Iconic Master Bedroom,538695654,Marcia Maria,,Meadowbank and Abbeyhill North,55.95776,-3.16963,Private room,38,1,83,2025-02-19,4.80,3,0,54,
987617733233366424,Central & Funky Single Bedroom,538695654,Marcia Maria,,Abbeyhill,55.95629,-3.1684,Private room,38,1,95,2025-02-20,5.44,3,26,69,
987626862771963817,Central &Spacious Single Bedroom,538695654,Marcia Maria,,Meadowbank and Abbeyhill North,55.958175348799145,-3.1679421821746527,Private room,49,1,87,2025-01-31,5.01,3,20,72,
987682072117957479,Georgian beautiful airfilled escape,471477321,Marina,,Meadows and Southside,55.93879659952495,-3.179097105303099,Entire home/apt,269,4,3,2024-09-30,0.31,4,210,3,
989083838963886585,"Royal Mile Apt, 1 min from Edinburgh Castle",19149230,Paul,,"Old Town, Princes Street and Leith Street",55.949081059160086,-3.194183073016368,Entire home/apt,186,3,10,2024-11-03,0.79,2,86,9,
989580153190399995,The Riverside Hideaway - Stockbridge,201600360,David,,Stockbridge,55.95869,-3.2081137,Entire home/apt,95,1,16,2025-03-02,0.96,45,216,5,
989627838543803027,Unique Mezzanine 1 bed flat in Edinburgh,187108061,Lawrie,,Shandon,55.9335304732133,-3.2340667809509327,Entire home/apt,75,2,110,2025-03-07,6.29,1,72,79,
990473653683218647,Private double room near Edinburgh Airport,512080666,Chris,,"Ratho, Ingliston and Gogar",55.9570131,-3.3120552,Private room,97,1,63,2024-11-03,5.42,1,307,63,
990645757587400864,Charming 3-bedroom apartment with private garden,1785589,Monica,,Canonmills and New Town North,55.95899,-3.20045,Entire home/apt,229,2,73,2025-02-23,4.89,1,103,61,
991209529550662322,Gardens Apartment,121727535,Milosz,,Granton and Royston Mains,55.97482,-3.23536,Entire home/apt,119,2,74,2025-02-18,4.26,1,147,59,
991454798439028875,Modern | Central | Affordable | 1GB WiFi | Netflix,133139704,Andrew,,Gorgie East,55.93724,-3.23267,Entire home/apt,99,1,38,2025-02-18,2.21,1,53,28,
991984406114617992,Private Single Room in 3 Bedroom Cottage.,515952297,Kamuran,,Fernieside and Moredun South,55.91206,-3.1294,Private room,31,3,5,2025-02-02,0.29,3,333,2,
992471431711103916,A flat in the Old Town,16567422,Zoe,,"Old Town, Princes Street and Leith Street",55.94673,-3.18947,Entire home/apt,235,2,14,2025-01-05,0.91,3,14,9,
992603257244990493,Castle View Hideaway,201600360,David,,"Old Town, Princes Street and Leith Street",55.9480612,-3.1961447,Entire home/apt,137,1,27,2025-02-13,1.71,45,182,18,
992742504025853463,Edinburgh Easy flat share room 5 free parking,103358150,Fernando,,The Calders,55.91841,-3.29804,Private room,21,2,40,2025-02-24,2.41,8,23,32,
993404329306820790,Near Royal Mile & Arthur's Seat 💎,131885860,Green,,"Canongate, Southside and Dumbiedykes",55.94730088395825,-3.1846613227650673,Entire home/apt,,1,81,2025-02-03,4.91,4,0,66,
993436939404029440,Cosy & Modern Apartment Near Holyrood Park,5559386,Matthew,,Newington and Dalkeith Road,55.94025,-3.17509,Entire home/apt,83,2,76,2025-02-27,4.40,1,61,55,
994273612838375422,Calton Hill Apartment,146730114,Adam,,Meadowbank and Abbeyhill North,55.95945,-3.16565,Entire home/apt,192,2,8,2025-02-21,2.24,8,39,8,
994821884107611575,1 Bed in Stockbridge (E1887),526505735,Holidaycottages,,Stockbridge,55.95911027324722,-3.2110750323870105,Entire home/apt,486,2,10,2024-12-19,0.66,2,92,9,Licence_Number
995016304555022056,Grassmarket Flat & Castle Views,540382202,Clare,,"Old Town, Princes Street and Leith Street",55.94659490000001,-3.1993735,Entire home/apt,97,2,62,2025-02-17,4.00,1,45,55,
996354952903103265,"Family rooms in Edinburgh (2 Adults,2 Kids)",157294997,David,,Gilmerton South and the Murrays,55.895547554952735,-3.144057876721189,Private room,120,2,24,2024-10-30,2.10,2,208,24,EH-72719-F
996417338551431191,Double room in Edinburgh,157294997,David,,Gilmerton South and the Murrays,55.895569106991516,-3.1441460195739657,Private room,80,2,19,2025-02-24,1.86,2,236,19,EH-72719-F
996790553164483482,"The Edinburgh Castle Suite, Princes Street, Unique",464707475,Joe,,Deans Village,55.95113286648027,-3.2031509264347084,Entire home/apt,145,3,92,2025-03-02,5.55,1,254,72,
997074629504419342,Upmarket Ground Floor Apartment in Morningside,381816640,Martyna,,"Canongate, Southside and Dumbiedykes",55.94382,-3.18027,Entire home/apt,190,2,84,2025-02-16,4.94,2,42,61,
997647369571680018,Beautiful bedroom with en-suite and a view,13513326,Irene,,Meadows and Southside,55.94240869431125,-3.1825888109630838,Private room,91,2,19,2025-02-02,1.15,2,15,13,EH-65293-F
997692028562668186,Adjoining Twin Flat At Leith Tram Station,193481947,Louise,,Great Junction Street,55.9723652,-3.1730541,Entire home/apt,269,1,0,,,1,79,0,
997809658507040887,Edinburgh City Centre Flat Close to Arthur's Seat,120989177,Nikki,,Meadows and Southside,55.941312670240166,-3.178566803979628,Entire home/apt,191,2,24,2025-01-01,1.44,1,321,18,
998550655841611030,A bedroom in Abbeyhill,541104711,Deborah,,Abbeyhill,55.9539736,-3.1687222,Private room,60,2,45,2025-01-01,2.88,1,135,40,
998567959133780062,Spacious two bed apartment - parking & gym inc,70150193,George,,Broughton South,55.967015214692616,-3.1881716577584887,Entire home/apt,143,2,109,2025-03-02,6.37,7,82,81,
998622326410504219,"Spacious 2 bed flat, 2 bath, free parking & gym",70150193,George,,Broughton South,55.96742,-3.18701,Entire home/apt,115,2,34,2025-01-07,1.99,7,18,24,
998648519116213515,"Luxury boutique apartment, free parking & gym",70150193,George,,Broughton South,55.9658869981023,-3.1845699574663335,Entire home/apt,106,2,102,2025-02-16,5.98,7,108,74,
998679584686160383,"Large 2 bed flat, 2 bath, free parking & lift",70150193,George,,Broughton South,55.96669,-3.18463,Entire home/apt,113,2,100,2025-02-17,5.87,7,119,70,
998992058421883432,Small Budget Room: City Centre,87026499,Rory,,New Town East and Gayfield,55.95817,-3.19017,Private room,46,1,131,2025-02-17,7.71,3,84,95,
999038769319920741,The Cottage - STL No. EH-69949-F,149738010,Cindy,,Siverknowes and Davidson's Mains,55.9623974,-3.2660296,Entire home/apt,121,2,24,2024-12-07,1.41,1,198,20,
999726119399264603,Large & Central Private Room in Modern Flat - R1,13071175,Ryan,,Tollcross,55.94794976890995,-3.2104598522342287,Private room,31,1,2,2025-03-05,2,14,223,2,EH-69607-P
999753397029325916,Cosy & Central Private Room in Modern Flat - R4,13071175,Ryan,,Tollcross,55.94869,-3.20835,Private room,32,1,141,2025-03-01,8.39,14,203,103,EH-69607-P
999898605384807893,JOIVY Sophisticated 4BR Apt near Edinburgh Castle,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.95154,-3.19033,Entire home/apt,,1,40,2025-02-19,2.45,102,0,34,EH-69457-F
1000001383134007138,Floor Rental - 4 Bedrooms,411875576,John,,Tollcross,55.94194675735315,-3.208235744437512,Private room,,1,0,,,2,0,0,
1001159351667572564,City Cottage,222202509,"Cottages,Com",,Gilmerton South and the Murrays,55.902546,-3.13616,Entire home/apt,9999,1,8,2024-12-31,1.01,9,0,8,
1001192618219323231,Powderhall Brae,222202509,"Cottages,Com",,Broughton North and Powderhall,55.967194,-3.195269,Entire home/apt,9999,1,32,2025-01-26,2.27,9,21,29,
1002601175953113437,Superior Family Ensuite with Garden View at Carmic,308848310,Caroline,,Murrayfield and Ravelston,55.951428284341944,-3.2337826748881318,Private room,269,2,1,2024-05-05,0.10,5,308,1,
1002617031713044076,Delightful Family room Ensuite and garden view,308848310,Caroline,,Murrayfield and Ravelston,55.951140527485066,-3.232609336581808,Private room,,2,1,2024-11-10,0.25,5,303,1,
1003510103789602587,Private room in town centre,128996433,Max,,New Town West,55.95488329053566,-3.1988130098020493,Private room,,2,7,2024-04-15,0.42,2,0,2,
1004235901287801478,Central period light-filled room,458618037,Eleanor,,Hillside and Calton Hill,55.957762398919954,-3.175710183738251,Private room,92,2,68,2025-02-19,4.06,1,25,59,
1004285065607662581,Spacious Family Duplex,79877804,Alan,,Broughton South,55.96145657391229,-3.1817469868906896,Entire home/apt,157,1,1,2025-03-01,1,1,111,1,EH-81223-F
